#	Powered by Chinese Virtual Observatory (China-VO): www.china-vo.org 2017-02-28 09:39:52
#	In case of problem: please contact support@lamost.org
#----------------------------------------------------------------------------
#	obsid,long,I8,
#	obsdate,date,A40,
#	lmjd,int,I4,
#	mjd,int,I4,
#	planid,char,A40,
#	spid,int,I2,
#	fiberid,int,I2,
#	class,char,A20,
#	subclass,char,A20,
#	z,double,F21.10,
#	ra,double,F16.10,
#	dec,double,F16.10,
#	teff,double,F10.10,
#	logg,double,F10.10,
#	feh,double,F10.10,
#	rv,double,F10.10,
#----------------------------------------------------------------------------
obsid,obsdate,lmjd,mjd,planid,spid,fiberid,class,subclass,z,ra,dec,teff,logg,feh,rv
268305233,2014-11-18,56980,56979,HD052954N014721V01,5,233,STAR,A6IV,0.0001034049,81.8067244400,0.7018141700,8141.73,3.863,0.425,31.00
191808031,2013-12-15,56642,56641,GAC094N47V1,8,31,STAR,F0,-0.0000479332,96.2979740000,47.2342530000,7402.07,3.957,0.273,-14.37
191808138,2013-12-15,56642,56641,GAC094N47V1,8,138,STAR,A2IV,0.0000100300,96.4647730000,46.5558660000, , , , 
191916080,2013-12-15,56642,56641,GAC094N47V2,16,80,STAR,F5,-0.0000292869,92.3396600000,48.5868380000,6481.88,4.230,-0.021,-8.78
191916187,2013-12-15,56642,56641,GAC094N47V2,16,187,STAR,F5,0.0000375593,92.7861380000,49.1138950000,6556.55,4.129,-0.185,11.26
191810027,2013-12-15,56642,56641,GAC094N47V1,10,27,STAR,F5,-0.0000736176,92.1601810000,46.5263870000,6451.35,4.156,0.002,-22.07
191810156,2013-12-15,56642,56641,GAC094N47V1,10,156,STAR,A2IV,0.0000424900,92.7375590000,46.4786270000, , , , 
191810218,2013-12-15,56642,56641,GAC094N47V1,10,218,STAR,F5,-0.0001076411,92.6768770000,46.7803920000,6376.16,4.047,0.028,-32.27
268312124,2014-11-18,56980,56979,HD052954N014721V01,12,124,STAR,A6IV,0.0001304800,84.0580813900,3.3059475000, , , , 
195504030,2013-12-20,56647,56646,VB138S03V1,4,30,STAR,F0,-0.0000650450,137.7976200000,-2.5286260000,6645.75,4.181,-0.060,-19.50
195504202,2013-12-20,56647,56646,VB138S03V1,4,202,STAR,A7V,0.0000342400,138.5064700000,-2.6834280000, , , , 
195504213,2013-12-20,56647,56646,VB138S03V1,4,213,STAR,F2,0.0001149128,138.5812800000,-2.5281280000,5815.01,4.048,-0.753,34.45
195508123,2013-12-20,56647,56646,VB138S03V1,8,123,STAR,G2,-0.0000296538,138.8016200000,-4.1407630000,5714.30,3.876,-0.247,-8.89
195508145,2013-12-20,56647,56646,VB138S03V1,8,145,STAR,F0,-0.0000186700,139.3600700000,-3.6588340000, , , , 
93615036,2012-12-23,56285,56284,GAC122S06V1,15,36,STAR,A3IV,-3.600E-7,122.9390000000,-5.4278100000, , , , 
195507079,2013-12-20,56647,56646,VB138S03V1,7,79,STAR,A1IV,0.0000235900,139.6026400000,-4.8979900000, , , , 
195503235,2013-12-20,56647,56646,VB138S03V1,3,235,STAR,F6,0.0000984681,136.8295100000,-3.4625020000,6277.72,4.220,0.080,29.52
195509028,2013-12-20,56647,56646,VB138S03V1,9,28,STAR,G8,0.0000663125,139.1506200000,-2.1741440000,4929.28,3.290,-0.054,19.88
191506073,2013-12-14,56641,56640,HD112918N302528V,6,73,STAR,F6,0.0000104072,174.9194150000,30.1316490000,6241.95,4.038,-0.346,3.12
187415013,2013-12-03,56630,56629,VB137N22V1,15,13,STAR,A7V,0.0000236100,137.3597000000,23.7907680000, , , , 
187415032,2013-12-03,56630,56629,VB137N22V1,15,32,STAR,F5,0.0001426654,137.6235200000,24.0534970000,6350.10,4.157,-0.186,42.77
187415054,2013-12-03,56630,56629,VB137N22V1,15,54,STAR,F7,-0.0000924973,136.6321400000,23.5842380000,6166.06,3.923,-0.124,-27.73
187415111,2013-12-03,56630,56629,VB137N22V1,15,111,STAR,F6,-0.0000591743,137.6403400000,23.5730760000,6370.68,4.000,0.027,-17.74
187415170,2013-12-03,56630,56629,VB137N22V1,15,170,STAR,F5,-0.0000613758,136.8414000000,24.1968920000,6331.17,4.094,-0.221,-18.40
187415211,2013-12-03,56630,56629,VB137N22V1,15,211,STAR,F5,-0.0001904985,137.2058400000,23.9572140000,6338.52,4.246,-0.425,-57.11
187415233,2013-12-03,56630,56629,VB137N22V1,15,233,STAR,G0,-0.0001126112,136.7233100000,23.4326360000,5979.95,3.966,0.064,-33.76
187415240,2013-12-03,56630,56629,VB137N22V1,15,240,STAR,F0,0.0000034357,136.7894400000,23.4205840000,6947.33,3.998,0.022,1.03
195512017,2013-12-20,56647,56646,VB138S03V1,12,17,STAR,F9,0.0000314551,139.7096100000,-1.7193520000,5661.82,4.585,0.059,9.43
195512039,2013-12-20,56647,56646,VB138S03V1,12,39,STAR,F9,0.0001322915,139.3811400000,-1.4236270000,6198.51,4.248,0.259,39.66
195502025,2013-12-20,56647,56646,VB138S03V1,2,25,STAR,G2,0.0000189131,137.2009100000,-4.8394840000,6015.64,4.403,0.043,5.67
195502036,2013-12-20,56647,56646,VB138S03V1,2,36,STAR,F0,0.0000735509,136.5261600000,-4.4320800000,7262.68,4.020,-0.101,22.05
195502157,2013-12-20,56647,56646,VB138S03V1,2,157,STAR,F0,0.0000949991,136.2998800000,-4.3211590000,6707.45,4.143,-0.151,28.48
195502212,2013-12-20,56647,56646,VB138S03V1,2,212,STAR,F6,0.0000087060,136.7491700000,-4.9337150000,6261.36,4.098,0.023,2.61
267215006,2014-11-16,56978,56977,HD224349N335534V01,15,6,STAR,F7,-0.0000930977,340.7274980000,35.1392520000,6217.01,3.955,-0.069,-27.91
267215035,2014-11-16,56978,56977,HD224349N335534V01,15,35,STAR,G2,-0.0001262540,341.1542677800,35.3802361100,5960.40,3.682,0.187,-37.85
195510031,2013-12-20,56647,56646,VB138S03V1,10,31,STAR,G3,0.0002109126,136.2283200000,-3.7612040000,5666.43,4.085,-0.346,63.23
195510082,2013-12-20,56647,56646,VB138S03V1,10,82,STAR,F5,-0.0000027352,135.8271100000,-3.5950780000,6284.79,4.287,-0.283,-0.82
195510087,2013-12-20,56647,56646,VB138S03V1,10,87,STAR,F4,-0.0000069048,135.9452700000,-3.5500120000,6619.67,4.065,0.078,-2.07
195510140,2013-12-20,56647,56646,VB138S03V1,10,140,STAR,F0,0.0000258179,136.0428600000,-2.8805470000,7000.71,4.076,-0.020,7.74
267215178,2014-11-16,56978,56977,HD224349N335534V01,15,178,STAR,F7,-0.0000595412,340.7938370000,34.6886750000,6129.43,4.234,-0.078,-17.85
195510207,2013-12-20,56647,56646,VB138S03V1,10,207,STAR,F5,-0.0000685808,136.8202300000,-3.6030020000,6384.24,4.059,-0.008,-20.56
195510208,2013-12-20,56647,56646,VB138S03V1,10,208,STAR,G0,-0.0000800554,136.5717900000,-3.6405190000,5976.34,4.323,-0.195,-24.00
267215215,2014-11-16,56978,56977,HD224349N335534V01,15,215,STAR,F0,-0.0000390604,340.4009040000,35.1750330000,6897.69,4.005,-0.058,-11.71
267215243,2014-11-16,56978,56977,HD224349N335534V01,15,243,STAR,F5,-0.0001180483,340.0299750000,34.8054890000,6436.77,4.017,-0.181,-35.39
187403016,2013-12-03,56630,56629,VB137N22V1,3,16,STAR,G9,0.0000830575,136.8783800000,22.2604030000,5153.45,4.653,-0.026,24.90
187403019,2013-12-03,56630,56629,VB137N22V1,3,19,STAR,F5,0.0000172119,136.7026400000,22.4058910000,6351.09,4.027,-0.292,5.16
187403021,2013-12-03,56630,56629,VB137N22V1,3,21,STAR,F5,0.0000677802,136.8310100000,22.3268150000,6144.57,4.244,-0.667,20.32
187403031,2013-12-03,56630,56629,VB137N22V1,3,31,STAR,F2,-0.0000744515,136.5697200000,22.4329260000,6010.94,4.002,-0.119,-22.32
187403049,2013-12-03,56630,56629,VB137N22V1,3,49,STAR,F0,0.0000083725,136.5302000000,22.1943490000,7389.71,3.871,0.388,2.51
187403078,2013-12-03,56630,56629,VB137N22V1,3,78,STAR,G2,-0.0000369923,136.2308000000,22.7016580000,5950.89,4.479,0.060,-11.09
187403079,2013-12-03,56630,56629,VB137N22V1,3,79,STAR,G0,-0.0000072050,136.2708900000,22.6132790000,6129.17,4.184,0.155,-2.16
187403094,2013-12-03,56630,56629,VB137N22V1,3,94,STAR,G3,-0.0000471660,135.9807300000,22.7810360000,5780.27,4.314,-0.171,-14.14
187403095,2013-12-03,56630,56629,VB137N22V1,3,95,STAR,F7,-0.0001393631,136.0879600000,22.5729600000,6071.46,4.249,-0.532,-41.78
187403100,2013-12-03,56630,56629,VB137N22V1,3,100,STAR,G5,0.0000049367,135.9936000000,22.6871400000,5285.46,3.860,-0.362,1.48
187403144,2013-12-03,56630,56629,VB137N22V1,3,144,STAR,F7,0.0002185512,136.9902400000,23.2361950000,6118.38,4.088,-0.463,65.52
187403191,2013-12-03,56630,56629,VB137N22V1,3,191,STAR,F0,0.0001820259,136.5125600000,22.6922070000,7006.75,4.036,0.005,54.57
187403212,2013-12-03,56630,56629,VB137N22V1,3,212,STAR,F9,0.0001104431,136.5379600000,22.9730720000,5807.01,4.196,0.221,33.11
187403222,2013-12-03,56630,56629,VB137N22V1,3,222,STAR,F9,0.0000642778,136.4962700000,23.0891670000,6132.78,4.293,0.064,19.27
187403225,2013-12-03,56630,56629,VB137N22V1,3,225,STAR,F2,-0.0000157900,136.6095100000,23.3187270000, , , , 
187403247,2013-12-03,56630,56629,VB137N22V1,3,247,STAR,G5,-0.0000638775,136.2830600000,22.3890570000,4655.49,2.631,-0.146,-19.15
195515070,2013-12-20,56647,56646,VB138S03V1,15,70,STAR,G6,-0.0001050400,137.3639300000,-2.3050780000, , , , 
379104029,2015-10-30,57326,57325,HD061136N484239V01,4,29,STAR,F5,0.0000506684,92.7861211100,49.1138858300,6538.63,4.170,-0.159,15.19
379104045,2015-10-30,57326,57325,HD061136N484239V01,4,45,STAR,A7V,-0.0000129600,92.7303331000,49.1289867000, , , , 
379104046,2015-10-30,57326,57325,HD061136N484239V01,4,46,STAR,G0,-0.0001541400,92.5196011100,49.2685541700,6114.88,4.382,0.044,-46.21
379104049,2015-10-30,57326,57325,HD061136N484239V01,4,49,STAR,F0,0.0000653452,92.6802922000,49.1170353000,7236.41,3.873,0.369,19.59
379104052,2015-10-30,57326,57325,HD061136N484239V01,4,52,STAR,F0,0.0000303543,93.5368764000,48.9511522000,7021.87,4.061,-0.137,9.10
379104090,2015-10-30,57326,57325,HD061136N484239V01,4,90,STAR,F0,0.0000185795,93.0430408000,48.2697708000,7279.86,3.788,0.565,5.57
379104093,2015-10-30,57326,57325,HD061136N484239V01,4,93,STAR,A6IV,-0.0000010300,93.2255455600,48.3044666700, , , , 
379104101,2015-10-30,57326,57325,HD061136N484239V01,4,101,STAR,A1V,0.0000035400,93.4385911100,48.6049602800, , , , 
379104139,2015-10-30,57326,57325,HD061136N484239V01,4,139,STAR,A7V,0.0000135200,92.6697375000,48.2865683300, , , , 
379104141,2015-10-30,57326,57325,HD061136N484239V01,4,141,STAR,A7V,-0.0001059100,92.4261578000,48.1575822000, , , , 
379104143,2015-10-30,57326,57325,HD061136N484239V01,4,143,STAR,A7V,-0.0000437800,92.7971422000,48.1382828000, , , , 
379104161,2015-10-30,57326,57325,HD061136N484239V01,4,161,STAR,A7V,-0.0000419400,92.1793144400,48.8074891700, , , , 
379104167,2015-10-30,57326,57325,HD061136N484239V01,4,167,STAR,G3,0.0001857285,92.6274375000,48.6537872000,5704.60,3.777,-0.165,55.68
379104169,2015-10-30,57326,57325,HD061136N484239V01,4,169,STAR,A5V,0.0000075200,91.9596577800,48.6900222200, , , , 
379104181,2015-10-30,57326,57325,HD061136N484239V01,4,181,STAR,F5,-0.0000261181,92.3396613900,48.5868147200,6493.72,4.201,-0.017,-7.83
379104184,2015-10-30,57326,57325,HD061136N484239V01,4,184,STAR,A2IV,-0.0000459600,92.3079950000,48.4234230600, , , , 
379104215,2015-10-30,57326,57325,HD061136N484239V01,4,215,STAR,F0,-0.0000687142,93.4298308000,49.1666358000,7026.85,3.898,0.087,-20.60
379104217,2015-10-30,57326,57325,HD061136N484239V01,4,217,STAR,A7V,-0.0000215200,93.2064294400,49.3133361100, , , , 
414314092,2016-01-26,57414,57413,HD105331N491352V02,14,92,STAR,F3,-0.0000966335,161.5133530000,50.0503790000,6646.15,4.146,-0.017,-28.97
414314184,2016-01-26,57414,57413,HD105331N491352V02,14,184,STAR,A7V,-0.0000714300,160.5438080600,49.5755400000, , , , 
414314190,2016-01-26,57414,57413,HD105331N491352V02,14,190,STAR,F2,0.0000274523,160.6328760000,49.4964070000,5941.68,4.274,-0.686,8.23
424713221,2016-02-16,57435,57434,HD091212N035201V02,13,221,STAR,F5,0.0000351910,139.6298444400,4.0285113900,6320.90,4.200,-0.199,10.55
195516076,2013-12-20,56647,56646,VB138S03V1,16,76,STAR,F0,0.0001158802,136.5467000000,-1.5509060000,7154.55,3.837,0.163,34.74
195516125,2013-12-20,56647,56646,VB138S03V1,16,125,STAR,F0,0.0001328919,137.8472200000,-1.3263240000,7181.96,4.058,-0.244,39.84
190502014,2013-12-13,56640,56639,GAC121N22V1,2,14,STAR,F0,-0.0000287199,120.4525400000,20.7219100000,6905.09,4.141,-0.139,-8.61
190502091,2013-12-13,56640,56639,GAC121N22V1,2,91,STAR,F0,0.0001323582,119.4920100000,21.0601140000,7032.43,4.092,-0.261,39.68
190502145,2013-12-13,56640,56639,GAC121N22V1,2,145,STAR,F0,-0.0000321889,120.3079500000,21.0469070000,6737.56,3.806,0.095,-9.65
190502215,2013-12-13,56640,56639,GAC121N22V1,2,215,STAR,A5V,0.0000993800,120.2028800000,20.4631100000, , , , 
424702064,2016-02-16,57435,57434,HD091212N035201V02,2,64,STAR,F5,0.0000199138,137.5302314000,2.2004453000,6514.61,4.085,-0.063,5.97
424702186,2016-02-16,57435,57434,HD091212N035201V02,2,186,STAR,F4,0.0000120750,136.5606930000,2.7165260000,6578.71,4.076,-0.202,3.62
195514202,2013-12-20,56647,56646,VB138S03V1,14,202,STAR,F9,0.0000329228,136.4188100000,-2.2117630000,5834.05,4.155,0.289,9.87
312904093,2015-02-05,57059,57058,HD060757N340949V01,4,93,STAR,F0,0.0000415287,92.2551780600,33.7908788900,6854.53,4.088,0.012,12.45
312904124,2015-02-05,57059,57058,HD060757N340949V01,4,124,STAR,A2IV,0.0000148600,92.4658305600,34.0329977800, , , , 
312904134,2015-02-05,57059,57058,HD060757N340949V01,4,134,STAR,F0,-0.0000155774,91.8700283300,33.7882488900,6967.75,3.637,0.125,-4.67
312904167,2015-02-05,57059,57058,HD060757N340949V01,4,167,STAR,F6,-0.0000217150,91.7944164000,34.0970656000,6431.39,4.229,0.071,-6.51
312904240,2015-02-05,57059,57058,HD060757N340949V01,4,240,STAR,F0,0.0001481692,92.5099897000,34.1173336000,6958.13,4.106,-0.208,44.42
424714090,2016-02-16,57435,57434,HD091212N035201V02,14,90,STAR,A5V,-0.0000413953,136.4709810000,4.7422490000,7465.39,4.041,-0.155,-12.41
424704046,2016-02-16,57435,57434,HD091212N035201V02,4,46,STAR,F0,-0.0000256177,137.7791480000,4.4589550000,6926.65,4.081,-0.502,-7.68
424704061,2016-02-16,57435,57434,HD091212N035201V02,4,61,STAR,F5,0.0001186821,137.9689108000,3.6021469000,6507.41,4.235,0.154,35.58
424704088,2016-02-16,57435,57434,HD091212N035201V02,4,88,STAR,G1,0.0001440330,138.2621260000,3.4143500000,6091.18,3.867,0.382,43.18
424704121,2016-02-16,57435,57434,HD091212N035201V02,4,121,STAR,F5,0.0001976034,138.4837197200,3.6876980600,6260.55,4.267,-0.335,59.24
424704133,2016-02-16,57435,57434,HD091212N035201V02,4,133,STAR,F7,0.0000541375,137.7947860000,3.4655690000,6202.84,4.136,-0.126,16.23
424704188,2016-02-16,57435,57434,HD091212N035201V02,4,188,STAR,F5,-0.0000025017,138.0760758300,4.1359830600,6426.57,4.076,0.024,-0.75
424704193,2016-02-16,57435,57434,HD091212N035201V02,4,193,STAR,F0,-0.0000282862,137.7599075000,3.5539047000,6762.95,4.156,-0.307,-8.48
424704243,2016-02-16,57435,57434,HD091212N035201V02,4,243,STAR,F2,0.0000125087,138.6004913900,3.6989938900,6240.28,4.209,0.004,3.75
424715074,2016-02-16,57435,57434,HD091212N035201V02,15,74,STAR,K1,0.0002147600,136.9250570000,4.6649380000, , , , 
424709069,2016-02-16,57435,57434,HD091212N035201V02,9,69,STAR,F4,0.0000755856,138.8933733300,4.8397558300,6536.26,4.098,-0.126,22.66
424708041,2016-02-16,57435,57434,HD091212N035201V02,8,41,STAR,F6,-0.0000707823,138.9909290000,3.6118330000,6228.62,4.195,-0.119,-21.22
424708098,2016-02-16,57435,57434,HD091212N035201V02,8,98,STAR,F4,0.0000432299,139.4585450000,3.6303320000,6693.48,4.077,0.202,12.96
424708142,2016-02-16,57435,57434,HD091212N035201V02,8,142,STAR,F6,-0.0000665794,139.2000750000,3.1313022200,6134.68,4.017,-0.010,-19.96
424708247,2016-02-16,57435,57434,HD091212N035201V02,8,247,STAR,F7,-0.0000124753,138.7511970000,3.5958710000,6150.52,3.970,-0.203,-3.74
414516120,2016-01-26,57414,57413,HD131318N132328V01,16,120,STAR,F9,-0.0001264875,197.5540670000,15.1537610000,6062.82,4.341,0.011,-37.92
424701038,2016-02-16,57435,57434,HD091212N035201V02,1,38,STAR,F6,0.0000844584,137.7050186100,1.8166358300,6420.98,3.976,0.267,25.32
424701079,2016-02-16,57435,57434,HD091212N035201V02,1,79,STAR,F4,-0.0000033690,138.1288205600,1.9197941700,6478.23,4.164,-0.184,-1.01
424701138,2016-02-16,57435,57434,HD091212N035201V02,1,138,STAR,F5,-0.0000299207,138.1731100000,2.3247950000,6341.41,4.217,-0.229,-8.97
414109021,2016-01-26,57414,57413,HD090427N432630V02,9,21,STAR,F5,-0.0000721499,137.1806730000,43.6195550000,6519.03,4.232,-0.070,-21.63
414109028,2016-01-26,57414,57413,HD090427N432630V02,9,28,STAR,F0,-0.0000906627,137.3450230000,44.3790370000,6791.24,4.088,-0.117,-27.18
424710121,2016-02-16,57435,57434,HD091212N035201V02,10,121,STAR,G2,-0.0001315910,136.0081133300,3.4047605600,5898.36,4.163,0.044,-39.45
414109110,2016-01-26,57414,57413,HD090427N432630V02,9,110,STAR,F6,-0.0000372258,136.7641866700,44.3755361100,6356.72,4.253,-0.050,-11.16
424710172,2016-02-16,57435,57434,HD091212N035201V02,10,172,STAR,A2V,0.0000281600,136.5751140000,3.0372360000, , , , 
414109172,2016-01-26,57414,57413,HD090427N432630V02,9,172,STAR,K1,0.0001225848,136.6784560000,44.1306440000,4907.12,3.067,-0.373,36.75
414109186,2016-01-26,57414,57413,HD090427N432630V02,9,186,STAR,F0,0.0000772534,137.6323620000,44.1953590000,7248.37,4.004,-0.164,23.16
424707178,2016-02-16,57435,57434,HD091212N035201V02,7,178,STAR,G3,0.0000692479,139.5332458000,2.7465861000,5816.85,4.277,0.225,20.76
424707248,2016-02-16,57435,57434,HD091212N035201V02,7,248,STAR,A7V,0.0001959700,139.0205460000,1.7143190000, , , , 
424712023,2016-02-16,57435,57434,HD091212N035201V02,12,23,STAR,F9,-0.0001825263,139.4842080000,5.1897640000,5591.04,4.126,0.383,-54.72
424705114,2016-02-16,57435,57434,HD091212N035201V02,5,114,STAR,G2,0.0001056064,138.0831540000,3.2601050000,5873.74,4.440,-0.082,31.66
424705168,2016-02-16,57435,57434,HD091212N035201V02,5,168,STAR,F3,0.0000015678,137.9953691700,2.9630863900,6612.01,4.221,-0.279,0.47
424711008,2016-02-16,57435,57434,HD091212N035201V02,11,8,STAR,F5,0.0000883945,137.6385400000,5.6380491700,6596.01,4.094,-0.050,26.50
424711125,2016-02-16,57435,57434,HD091212N035201V02,11,125,STAR,F6,0.0000011675,138.3295750000,5.9594510000,6350.84,4.196,0.059,0.35
424711152,2016-02-16,57435,57434,HD091212N035201V02,11,152,STAR,F5,-0.0000176789,137.6247060000,6.0220720000,6439.81,4.220,-0.233,-5.30
424706009,2016-02-16,57435,57434,HD091212N035201V02,6,9,STAR,G5,-0.0000198804,139.5340810000,3.0674990000,4675.87,1.968,-0.250,-5.96
424706012,2016-02-16,57435,57434,HD091212N035201V02,6,12,STAR,G2,-0.0000264850,139.6750170000,3.1076930000,5991.27,4.070,0.390,-7.94
424706028,2016-02-16,57435,57434,HD091212N035201V02,6,28,STAR,F7,0.0001417981,139.7673650000,3.6816110000,6209.41,3.811,0.140,42.51
424706062,2016-02-16,57435,57434,HD091212N035201V02,6,62,STAR,G7,0.0000748851,140.0768820000,3.7169270000,5027.41,3.519,-0.195,22.45
195513002,2013-12-20,56647,56646,VB138S03V1,13,2,STAR,F0,-0.0000996356,140.3703700000,-2.4477670000,6676.48,4.057,-0.054,-29.87
195513208,2013-12-20,56647,56646,VB138S03V1,13,208,STAR,A6IV,0.0000808700,139.7836200000,-2.8504180000, , , , 
313114034,2015-02-05,57059,57058,HD082012S005433V01,14,34,STAR,A7V,0.0001650200,122.9747230000,-0.7650710000, , , , 
195511099,2013-12-20,56647,56646,VB138S03V1,11,99,STAR,F5,0.0001950349,138.1198900000,-1.3911920000,6393.87,4.092,-0.157,58.47
195511126,2013-12-20,56647,56646,VB138S03V1,11,126,STAR,A6IV,0.0000465989,138.0736100000,-0.8456350000,7139.69,4.001,-0.163,13.97
191709035,2013-12-14,56641,56640,VB032N44V2,9,35,STAR,G8,0.0000162446,33.5308230000,45.1524390000,5502.05,4.472,0.358,4.87
191709227,2013-12-14,56641,56640,VB032N44V2,9,227,STAR,A6IV,0.0000178100,33.5799450000,44.5815050000, , , , 
194004212,2013-12-19,56646,56645,GAC104N42V1,4,212,STAR,F0,-0.0000121751,104.8563100000,42.7741970000,7456.37,3.948,0.136,-3.65
195605019,2013-12-20,56647,56646,VB138S03V2,5,19,STAR,F5,0.0000585405,138.0804900000,-4.4280230000,6190.56,4.055,-0.682,17.55
195605111,2013-12-20,56647,56646,VB138S03V2,5,111,STAR,F5,0.0000380263,138.1718900000,-4.0159160000,6300.56,4.000,-0.260,11.40
191908041,2013-12-15,56642,56641,GAC094N47V2,8,41,STAR,F0,-0.0000098068,96.1307260000,47.1192260000,6808.95,3.781,0.127,-2.94
191908157,2013-12-15,56642,56641,GAC094N47V2,8,157,STAR,A6IV,-0.0001246529,95.5036550000,46.6930870000,8222.45,3.914,-0.311,-37.37
191908160,2013-12-15,56642,56641,GAC094N47V2,8,160,STAR,A2V,-0.0000463700,95.4817790000,46.8708690000, , , , 
191908205,2013-12-15,56642,56641,GAC094N47V2,8,205,STAR,F0,-0.0001138788,96.0868690000,46.1372600000,7225.53,3.837,0.020,-34.14
192207006,2013-12-15,56642,56641,VB005N38V1,7,6,STAR,A6IV,-0.0000121084,6.4966480000,36.3297270000,8272.98,3.832,-0.244,-3.63
192207050,2013-12-15,56642,56641,VB005N38V1,7,50,STAR,F2,0.0000600415,6.0803470000,36.4906620000,6108.49,4.207,-0.067,18.00
192207073,2013-12-15,56642,56641,VB005N38V1,7,73,STAR,A2IV,0.0000464700,7.1229330000,36.6407700000, , , , 
192016080,2013-12-15,56642,56641,GAC094N47V3,16,80,STAR,F5,-0.0000302876,92.3396600000,48.5868380000,6478.02,4.224,-0.017,-9.08
191910238,2013-12-15,56642,56641,GAC094N47V2,10,238,STAR,A2IV,-0.0000241300,92.4768760000,47.2127650000, , , , 
96510030,2012-12-25,56287,56286,VB053N42V1,10,30,STAR,B6,-0.0000353600,50.8618980000,41.7066940000, , , , 
380007036,2015-10-31,57327,57326,HD061604N521109V01,7,36,STAR,A3IV,-0.0000350500,94.7881213900,50.6281447200, , , , 
380007136,2015-10-31,57327,57326,HD061604N521109V01,7,136,STAR,F0,0.0001386292,96.9986697200,50.8608105600,6655.41,4.106,-0.155,41.56
195604030,2013-12-20,56647,56646,VB138S03V2,4,30,STAR,F3,-0.0000637441,137.7976200000,-2.5286260000,6651.76,4.151,-0.062,-19.11
93715014,2012-12-23,56285,56284,GAC122S06V2,15,14,STAR,A2V,0.0000018600,122.5979000000,-5.7180970000, , , , 
269504062,2014-11-20,56982,56981,HD000408N565515V01,4,62,STAR,A1V,-0.0000096500,1.3703970000,57.2886340000, , , , 
269504073,2014-11-20,56982,56981,HD000408N565515V01,4,73,STAR,A9V,-0.0000868934,1.6508510000,57.1371390000,6886.68,4.032,0.078,-26.05
269504076,2014-11-20,56982,56981,HD000408N565515V01,4,76,STAR,A2V,0.0000205200,1.0972897200,56.4486769400, , , , 
269504116,2014-11-20,56982,56981,HD000408N565515V01,4,116,STAR,A6IV,0.0000069700,1.6182130000,56.7204790000, , , , 
269504235,2014-11-20,56982,56981,HD000408N565515V01,4,235,STAR,F3,0.0000592743,2.1336970000,57.0293250000,6614.23,4.265,0.064,17.77
195603014,2013-12-20,56647,56646,VB138S03V2,3,14,STAR,F5,0.0000147435,137.4191100000,-3.5696390000,6491.25,4.037,0.092,4.42
195603024,2013-12-20,56647,56646,VB138S03V2,3,24,STAR,F6,-0.0000859595,137.3758100000,-3.5818730000,6014.92,4.193,-0.699,-25.77
195706043,2013-12-20,56647,56646,VB138S03V3,6,43,STAR,F6,0.0001063402,140.1506400000,-3.1817160000,6162.35,4.003,-0.035,31.88
195706118,2013-12-20,56647,56646,VB138S03V3,6,118,STAR,F5,0.0000533800,140.3510400000,-4.2469610000, , , , 
195706131,2013-12-20,56647,56646,VB138S03V3,6,131,STAR,A2IV,0.0000479400,140.4310000000,-3.5304430000, , , , 
195706207,2013-12-20,56647,56646,VB138S03V3,6,207,STAR,F5,0.0000233495,139.8877800000,-3.9474840000,6398.11,4.005,-0.024,7.00
191606042,2013-12-14,56641,56640,VB032N44V1,6,42,STAR,A2IV,-0.0000416900,34.6645250000,44.4157450000, , , , 
195609175,2013-12-20,56647,56646,VB138S03V2,9,175,STAR,F3,0.0000119750,138.8082400000,-2.3646050000,6523.62,4.138,-0.245,3.59
